   0.17866E-01    0.83570E+00    0.98577E-01    0.53724E+02
   0.17866E-01    0.83570E+00    0.98577E-01    0.53724E+02
   0.17866E-01    0.83570E+00    0.98577E-01    0.53724E+02
   0.17866E-01    0.83570E+00    0.98577E-01    0.53724E+02
   0.17866E-01    0.83570E+00    0.98577E-01    0.53724E+02
  -0.45611E-02    0.82554E+00    0.84476E-01    0.53042E+02
  -0.45611E-02    0.82554E+00    0.84476E-01    0.53042E+02
  -0.45611E-02    0.82554E+00    0.84476E-01    0.53042E+02
  -0.45611E-02    0.82554E+00    0.84476E-01    0.53042E+02
  -0.45611E-02    0.82554E+00    0.84476E-01    0.53042E+02
   0.15685E-01    0.83158E+00    0.10563E+00    0.54226E+02
   0.15685E-01    0.83158E+00    0.10563E+00    0.54226E+02
   0.15685E-01    0.83158E+00    0.10563E+00    0.54226E+02
   0.15685E-01    0.83158E+00    0.10563E+00    0.54226E+02
   0.15685E-01    0.83158E+00    0.10563E+00    0.54226E+02
   0.17947E-01    0.83839E+00    0.94617E-01    0.53852E+02
   0.17947E-01    0.83839E+00    0.94617E-01    0.53852E+02
   0.17947E-01    0.83839E+00    0.94617E-01    0.53852E+02
   0.17947E-01    0.83839E+00    0.94617E-01    0.53852E+02
   0.17947E-01    0.83839E+00    0.94617E-01    0.53852E+02
   0.23508E-01    0.84119E+00    0.10322E+00    0.53865E+02
   0.23508E-01    0.84119E+00    0.10322E+00    0.53865E+02
   0.23508E-01    0.84119E+00    0.10322E+00    0.53865E+02
   0.23508E-01    0.84119E+00    0.10322E+00    0.53865E+02
   0.23508E-01    0.84119E+00    0.10322E+00    0.53865E+02
   0.35210E-02    0.83511E+00    0.10409E+00    0.54392E+02
   0.35210E-02    0.83511E+00    0.10409E+00    0.54392E+02
   0.35210E-02    0.83511E+00    0.10409E+00    0.54392E+02
   0.35210E-02    0.83511E+00    0.10409E+00    0.54392E+02
   0.35210E-02    0.83511E+00    0.10409E+00    0.54392E+02
   0.23724E-01    0.85189E+00    0.10904E+00    0.54235E+02
   0.23724E-01    0.85189E+00    0.10904E+00    0.54235E+02
   0.23724E-01    0.85189E+00    0.10904E+00    0.54235E+02
   0.23724E-01    0.85189E+00    0.10904E+00    0.54235E+02
   0.23724E-01    0.85189E+00    0.10904E+00    0.54235E+02
   0.85102E-02    0.84586E+00    0.96019E-01    0.52528E+02
   0.85102E-02    0.84586E+00    0.96019E-01    0.52528E+02
   0.85102E-02    0.84586E+00    0.96019E-01    0.52528E+02
   0.85102E-02    0.84586E+00    0.96019E-01    0.52528E+02
   0.85102E-02    0.84586E+00    0.96019E-01    0.52528E+02
   0.24866E-01    0.82101E+00    0.92409E-01    0.53847E+02
   0.24866E-01    0.82101E+00    0.92409E-01    0.53847E+02
   0.24866E-01    0.82101E+00    0.92409E-01    0.53847E+02
   0.24866E-01    0.82101E+00    0.92409E-01    0.53847E+02
   0.24866E-01    0.82101E+00    0.92409E-01    0.53847E+02
   0.22716E-01    0.85353E+00    0.10933E+00    0.54065E+02
   0.22716E-01    0.85353E+00    0.10933E+00    0.54065E+02
   0.22716E-01    0.85353E+00    0.10933E+00    0.54065E+02
   0.22716E-01    0.85353E+00    0.10933E+00    0.54065E+02
